frequency,monetary,product_breadth,total_units,primary_country,average_order_value,average_basket_units,cancellation_rate,recency_days,tenure_days,partition,masked_customer_id,cluster,distance_to_centroid,assignment_margin,persona
2,272.04,16,228,United Kingdom,136.01999999999998,114.0,0.0,50,142,locked_audit,9e77ebc1c520,2,0.7200668542747748,0.5384348449980334,Recent occasional customers
2,1212.8400000000001,30,1140,United Kingdom,606.42,570.0,0.0,50,204,locked_audit,60441b749825,1,0.6194701258962667,0.7334118917261376,Established mid-value customers
4,678.25,28,331,United Kingdom,169.5625,82.75,0.08888888888888889,93,42,locked_audit,a15717904b6d,1,0.5253364721939549,1.3175930154823752,Established mid-value customers
3,568.55,43,847,United Kingdom,189.51666666666665,282.3333333333333,0.021739130434782608,24,288,locked_audit,42eb748f040b,1,0.8888306629978909,0.37065382748348175,Established mid-value customers
5,5112.96,24,2364,United Kingdom,1022.592,472.8,0.0425531914893617,22,351,locked_audit,8f059113f0eb,0,0.6891477778157885,0.8015809125184495,High-value frequent customers
2,3251.071,120,1431,United Kingdom,1625.5355,715.5,0.007246376811594203,218,21,locked_audit,48f854bf34e9,1,1.4473693616017025,0.7649268194304457,Established mid-value customers
7,3515.68,8,2724,United Kingdom,502.23999999999995,389.14285714285717,0.0,8,345,locked_audit,dd0bee2e125a,0,0.18033578976527131,1.694864167127263,High-value frequent customers
2,439.92,24,150,United Kingdom,219.95999999999998,75.0,0.16666666666666666,2,69,locked_audit,262934a95ea3,2,1.6145614550805418,0.586885462872563,Recent occasional customers
5,1019.27,123,486,United Kingdom,203.85399999999998,97.2,0.0,6,266,locked_audit,1a6c2b71a524,0,0.9196747300949386,0.7475809076492168,High-value frequent customers
1,80.7,2,42,United Kingdom,80.7,42.0,0.0,146,0,locked_audit,1f826d92487f,3,1.0697912578650397,0.7186334924334241,Long-recency customers
8,2758.26,118,1844,United Kingdom,344.7825,230.5,0.056962025316455694,19,267,locked_audit,d5c7a601d360,0,0.39354586366257094,1.0931596010439657,High-value frequent customers
1,357.98,10,154,United Kingdom,357.98,154.0,0.0,207,0,locked_audit,1e02f8e5db48,3,0.42582686524340435,1.2213533605404967,Long-recency customers
1,869.87,54,639,United Kingdom,869.87,639.0,0.0,74,0,locked_audit,036da199c202,2,1.1921738063869605,0.2734146091092411,Recent occasional customers
15,7060.13,108,3445,United Kingdom,470.67533333333336,229.66666666666666,0.0056657223796034,5,260,locked_audit,1faf650dc0d1,0,0.8344073151096193,1.7004262368763658,High-value frequent customers
1,76.8,5,64,United Kingdom,76.8,64.0,0.0,31,0,locked_audit,704fdcdb5333,2,1.2971878898566682,0.6253694062613993,Recent occasional customers
5,2874.72,53,2478,United Kingdom,574.9440000000001,495.6,0.0,10,206,locked_audit,868b5eb11d3c,0,0.3466946082640764,1.2430741428101815,High-value frequent customers
2,695.61,42,365,United Kingdom,347.805,182.5,0.045454545454545456,199,7,locked_audit,a44acf9428f1,1,1.1535879143365337,0.05419970439537147,Established mid-value customers
3,1421.61,37,1037,United Kingdom,473.86999999999995,345.6666666666667,0.029411764705882353,47,92,locked_audit,5ec5587c5ba2,1,0.35707620329041034,1.117769871083357,Established mid-value customers
1,440.0,28,487,United Kingdom,440.0,487.0,0.0,226,0,locked_audit,f06f0061e8e2,3,0.5835816992714513,1.1688430606985591,Long-recency customers
11,2975.59,53,2032,United Kingdom,270.5081818181818,184.72727272727272,0.05921052631578947,3,364,locked_audit,f715e02067e6,0,0.6891699492633087,1.6745468988203975,High-value frequent customers
1,152.2,6,92,United Kingdom,152.2,92.0,0.0,34,0,locked_audit,1dd41e7e38fc,2,0.7066782623434578,0.8955891021783369,Recent occasional customers
12,3560.32,146,1544,United Kingdom,296.6933333333333,128.66666666666666,0.02553191489361702,41,291,locked_audit,776d944005b2,0,0.9905154505732051,0.5620653605249483,High-value frequent customers
5,1308.6100000000001,22,381,United Kingdom,261.72200000000004,76.2,0.058823529411764705,9,364,locked_audit,57a196391b1d,0,0.7033808461560097,0.766618514715031,High-value frequent customers
1,409.93,83,288,United Kingdom,409.93,288.0,0.03409090909090909,306,0,locked_audit,517f2a13489b,3,0.6182607366285157,1.4066368573942363,Long-recency customers
1,183.6,8,128,United Kingdom,183.6,128.0,0.0,267,0,locked_audit,e15fc5f019b1,3,0.34549315311267653,1.5765861056642418,Long-recency customers
19,6140.42,86,5386,United Kingdom,323.18,283.4736842105263,0.0049261083743842365,5,368,locked_audit,4cbe59fe1919,0,0.850456403634387,1.700771800870557,High-value frequent customers
1,152.55,7,45,United Kingdom,152.55,45.0,0.0,267,0,locked_audit,2b1c60ac9e56,3,0.46890193623990123,1.4973198086952393,Long-recency customers
1,265.85,22,73,United Kingdom,265.85,73.0,0.0,321,0,locked_audit,cf8a7067606c,3,0.43481268248178634,1.6191836475614168,Long-recency customers
1,118.67,43,79,United Kingdom,118.67,79.0,0.0,130,0,locked_audit,94c05d5748d6,3,0.7999443094224982,0.683556048770306,Long-recency customers
1,45.599999999999994,4,48,United Kingdom,45.599999999999994,48.0,0.0,33,0,locked_audit,e849be39102e,2,1.803187528801831,0.410164699888552,Recent occasional customers
1,182.25,28,110,United Kingdom,182.25,110.0,0.0,365,0,locked_audit,d409eed25c68,3,0.5783065414516787,1.6416539084997734,Long-recency customers
9,1002.9,162,705,United Kingdom,111.43333333333334,78.33333333333333,0.0,5,367,locked_audit,27298c1572ab,0,0.9140446345686843,1.0498016012158986,High-value frequent customers
1,76.32000000000001,1,72,United Kingdom,76.32000000000001,72.0,0.0,325,0,locked_audit,8f274d9b6041,3,1.1243814295071215,1.2882088363374558,Long-recency customers
5,1105.8799999999999,35,769,United Kingdom,221.17600000000002,153.8,0.07936507936507936,6,39,locked_audit,af5a4ceb0ca8,0,0.8656881734534057,0.8021773817294837,High-value frequent customers
1,1266.23,74,800,United Kingdom,1266.23,800.0,0.02631578947368421,240,0,locked_audit,adb8154363f3,3,1.4067972356362317,0.5060818626942987,Long-recency customers
7,2703.23,61,1793,United Kingdom,386.17571428571426,256.14285714285717,0.008064516129032258,52,313,locked_audit,07f066f13be4,1,1.1035152846737326,0.0006313084131277513,Established mid-value customers
4,1840.42,26,745,United Kingdom,460.105,186.25,0.15,4,351,locked_audit,027291186e1b,0,0.8400414497422459,1.0156063467147152,High-value frequent customers
15,4690.31,95,3850,United Kingdom,312.68733333333336,256.6666666666667,0.0,2,371,locked_audit,a40eaeac25ae,0,0.9613880487662229,1.729795025816732,High-value frequent customers
1,446.62,28,218,United Kingdom,446.62,218.0,0.3,221,0,locked_audit,488157c36b05,3,0.5946111898506194,1.1400966003996,Long-recency customers
1,363.79,57,167,United Kingdom,363.79,167.0,0.0,99,0,locked_audit,c252490eb7e0,3,0.8296412820020971,0.19739079611844046,Long-recency customers
1,134.46,26,94,United Kingdom,134.46,94.0,0.0,34,0,locked_audit,0c705eb289c8,2,0.8055624871782343,0.8280057819726969,Recent occasional customers
3,3222.3,139,1515,United Kingdom,1074.1000000000001,505.0,0.09146341463414634,60,270,locked_audit,a8c0dd26cbaa,1,0.8315567767875882,0.6851861874910392,Established mid-value customers
1,452.89,24,127,United Kingdom,452.89,127.0,0.0,67,0,locked_audit,fcc5f2567097,2,0.8083590402037365,0.38407944339984945,Recent occasional customers
2,1012.0,7,760,United Kingdom,506.0,380.0,0.125,202,51,locked_audit,027d6aa6db59,1,1.1216890378386175,0.32354834908121366,Established mid-value customers
2,466.7,23,204,United Kingdom,233.35000000000002,102.0,0.38461538461538464,17,248,locked_audit,e46d2398f93a,2,0.8039592220648355,0.4955096505168026,Recent occasional customers
1,1070.48,9,1152,United Kingdom,1070.48,1152.0,0.0,90,0,locked_audit,a257744ebb6f,2,1.409197314110613,0.09079042816314642,Recent occasional customers
5,1004.38,64,751,United Kingdom,200.876,150.2,0.04285714285714286,31,247,locked_audit,2656127495e8,1,0.7726091089718462,0.3631584456336735,Established mid-value customers
4,1839.3,47,594,United Kingdom,459.825,148.5,0.0,4,34,locked_audit,63b5b3e33713,0,0.8402295947600901,1.0153155249951404,High-value frequent customers
17,2004.98,78,689,United Kingdom,117.94,40.529411764705884,0.06542056074766354,2,365,locked_audit,ee5da0fa73f8,0,0.9921782433096198,1.554198852906217,High-value frequent customers
1,169.48000000000002,12,160,United Kingdom,169.48000000000002,160.0,0.0,43,0,locked_audit,a797b466ce3c,2,0.6768832297554632,0.7365240447996888,Recent occasional customers
1,683.17,41,607,United Kingdom,683.17,607.0,0.0,178,0,locked_audit,50e22d5d4a55,3,0.9495776171253925,0.7085181510841161,Long-recency customers
4,1009.73,105,483,United Kingdom,252.4325,120.75,0.0,111,210,locked_audit,5c7c6dc2d9cc,1,0.5201130864064895,1.4632902300155672,Established mid-value customers
10,3350.96,117,1820,United Kingdom,335.096,182.0,0.04371584699453552,27,258,locked_audit,4f7781277729,0,0.6651646410148984,0.877008916133764,High-value frequent customers
3,1547.2,29,610,United Kingdom,515.7333333333332,203.33333333333334,0.06976744186046512,52,282,locked_audit,7499b6ed0cdc,1,0.3561975738520215,1.1519180279556225,Established mid-value customers
1,213.70000000000002,10,146,United Kingdom,213.70000000000002,146.0,0.0,184,0,locked_audit,f26ea37f0985,3,0.2638701795265491,1.2953854576116353,Long-recency customers
10,2588.77,99,1221,United Kingdom,258.877,122.1,0.0472972972972973,9,357,locked_audit,9ba09e5fc303,0,0.2673411006794237,1.6079005143693386,High-value frequent customers
1,136.76999999999998,19,47,United Kingdom,136.76999999999998,47.0,0.0,279,0,locked_audit,f48f93fa7f13,3,0.5702791824328383,1.467901490551617,Long-recency customers
5,2879.7000000000003,37,1674,United Kingdom,575.9399999999999,334.8,0.0,2,56,locked_audit,e1896026c1a3,0,0.8550834827615502,1.4052924789575858,High-value frequent customers
2,333.97,15,70,United Kingdom,166.985,35.0,0.10526315789473684,155,91,locked_audit,46a3d3f5bb06,3,0.892672953434555,0.4121609675373008,Long-recency customers
9,4871.93,64,1663,United Kingdom,541.3255555555556,184.77777777777777,0.07407407407407407,8,275,locked_audit,ccfe40c2e738,0,0.3873404770545784,1.6906196493718149,High-value frequent customers
4,1046.56,51,709,United Kingdom,261.64,177.25,0.0,4,365,locked_audit,91f6ab8ba7dd,0,1.0890515992234844,0.7163915177737594,High-value frequent customers
1,383.45,17,139,United Kingdom,383.45,139.0,0.37037037037037035,223,0,locked_audit,c77fd5067acb,3,0.47562570008185484,1.2459248003576684,Long-recency customers
9,2352.53,74,1633,United Kingdom,261.39222222222224,181.44444444444446,0.04878048780487805,9,350,locked_audit,a12152f8ade8,0,0.2498922072256908,1.5593487432269157,High-value frequent customers
1,311.65,12,139,United Kingdom,311.65,139.0,0.0,164,0,locked_audit,a8165f69f3d9,3,0.41723314020271673,1.0147883804952025,Long-recency customers
7,4975.24,218,3087,United Kingdom,710.7485714285714,441.0,0.03731343283582089,18,312,locked_audit,da98636c5683,0,0.485156344391464,1.1965053322426655,High-value frequent customers
3,840.21,22,463,United Kingdom,280.07,154.33333333333334,0.0,23,125,locked_audit,d6102abdb9bb,1,0.7952433752140183,0.6159277406914926,Established mid-value customers
2,454.86,55,375,Germany,227.43,187.5,0.0,17,80,locked_audit,b7575d3b0c05,2,0.7938530031271148,0.5163103488219655,Recent occasional customers
1,134.7,6,58,United Kingdom,134.7,58.0,0.0,219,0,locked_audit,6d4988825361,3,0.5338094251660737,1.2984287763444387,Long-recency customers
4,668.5600000000001,18,347,United Kingdom,167.14,86.75,0.125,22,189,locked_audit,60f2523ce3ea,1,0.9246910447063263,0.4331144424370392,Established mid-value customers
1,133.5,31,86,United Kingdom,133.5,86.0,0.0,11,0,locked_audit,a84981119e58,2,1.027281746273431,1.3229732514996724,Recent occasional customers
1,174.4,11,92,United Kingdom,174.4,92.0,0.0,366,0,locked_audit,09f545de2123,3,0.5969112360995837,1.633778334624084,Long-recency customers
2,701.23,33,277,United Kingdom,350.615,138.5,0.13157894736842105,80,2,locked_audit,71ee9191f476,1,0.6661287202670271,0.5433926696458479,Established mid-value customers
8,3717.35,61,1967,United Kingdom,464.66875,245.875,0.0,109,103,locked_audit,f27fcd1bee4d,1,1.380489701770173,0.32881931442140466,Established mid-value customers
2,348.1,39,292,United Kingdom,174.05,146.0,0.0,45,251,locked_audit,7985f66d4517,2,0.6904589573835613,0.4052186807868401,Recent occasional customers
3,1247.69,49,817,United Kingdom,415.8966666666667,272.3333333333333,0.0,39,125,locked_audit,bd399c59a0da,1,0.42812038975870154,0.9952017576940242,Established mid-value customers
9,4642.57,135,2133,United Kingdom,515.8411111111111,237.0,0.01730103806228374,11,362,locked_audit,1f9b9434bfe1,0,0.3336947825290052,1.6049875917049174,High-value frequent customers
2,490.22,13,326,United Kingdom,245.11,163.0,0.0,23,20,locked_audit,3308e97d30d4,2,0.7563247136473313,0.37822295394824457,Recent occasional customers
2,813.11,25,365,United Kingdom,406.555,182.5,0.0,58,154,locked_audit,a2214aa36f79,1,0.6084555216579984,0.5398981636229737,Established mid-value customers
10,4481.67,183,2699,United Kingdom,448.16700000000003,269.9,0.15151515151515152,24,289,locked_audit,3785db773e04,0,0.6442773094791356,1.049897543888749,High-value frequent customers
1,470.36,17,130,United Kingdom,470.36,130.0,0.19047619047619047,303,0,locked_audit,2c694e9025e9,3,0.7084801685440356,1.326138344424084,Long-recency customers
6,2248.5,256,2013,United Kingdom,374.75,335.5,0.0,10,80,locked_audit,e5d8c6e72c6d,0,0.27198066440321084,1.311638486709625,High-value frequent customers
4,1010.35,233,916,United Kingdom,252.5875,229.0,0.0,1,246,locked_audit,3d2f46d46e1c,0,1.4050105409549674,0.8948593215535334,High-value frequent customers
2,375.35,20,104,United Kingdom,187.675,52.0,0.0,10,355,locked_audit,2034cec5a129,2,0.9403207453009941,0.702529902346839,Recent occasional customers
2,643.9,86,378,United Kingdom,321.95,189.0,0.0,61,134,locked_audit,07f7795ba79c,1,0.6854639510890456,0.3552503150769407,Established mid-value customers
1,119.93,22,49,United Kingdom,119.93,49.0,0.0,191,0,locked_audit,d77e46357dba,3,0.6486202833066004,1.1172757985078376,Long-recency customers
1,113.64,4,88,United Kingdom,113.64,88.0,0.0,311,0,locked_audit,42038ce665d3,3,0.7640781494719685,1.4349890329658481,Long-recency customers
4,596.26,67,276,United Kingdom,149.065,69.0,0.0,18,295,locked_audit,579f324ee224,1,1.0770799852749715,0.31998111765234394,Established mid-value customers
2,234.34000000000003,7,88,United Kingdom,117.17000000000002,44.0,0.0,75,208,locked_audit,7c6f06358751,2,0.9528282495869931,0.261349387478059,Recent occasional customers
1,547.66,29,140,United Kingdom,547.66,140.0,0.03333333333333333,47,0,locked_audit,71a1b552bf31,2,0.7248041478992988,0.7819645585237553,Recent occasional customers
1,162.8,44,70,United Kingdom,162.8,70.0,0.0,39,0,locked_audit,c3cccff6169f,2,0.6788663072002803,0.812547456824503,Recent occasional customers
1,463.38,30,299,United Kingdom,463.38,299.0,0.0,208,0,locked_audit,855cff536229,3,0.6253766505204673,1.0617695825085818,Long-recency customers
5,2383.2400000000002,95,1285,United Kingdom,476.64799999999997,257.0,0.024390243902439025,8,148,locked_audit,b86f21fca6f0,0,0.409377626048538,1.2317584798905707,High-value frequent customers
1,475.37,29,235,United Kingdom,475.37,235.0,0.06451612903225806,310,0,locked_audit,6fa6318235e3,3,0.7261130047707214,1.331871939256962,Long-recency customers
8,5859.43,540,2739,United Kingdom,732.42875,342.375,0.005069708491761723,18,345,locked_audit,7f4cbc36c513,0,0.5685077623799443,1.2399760086794513,High-value frequent customers
6,1367.88,79,594,United Kingdom,227.98000000000002,99.0,0.020618556701030927,24,253,locked_audit,664aeeb6b361,0,0.8062903835516431,0.23556408754822455,High-value frequent customers
2,270.6,3,146,United Kingdom,135.3,73.0,0.0,2,289,locked_audit,3ad5bc7d5dab,2,1.5804911883515271,0.8327097085521071,Recent occasional customers
1,241.09,12,251,United Kingdom,241.09,251.0,0.0,109,0,locked_audit,b2b95cedc390,3,0.6553357593696103,0.4471649167528471,Long-recency customers
1,364.21999999999997,18,278,United Kingdom,364.21999999999997,278.0,0.0,38,0,locked_audit,49057d203505,2,0.4502494299149417,1.0755818774742572,Recent occasional customers
3,2854.84,280,1824,United Kingdom,951.6133333333333,608.0,0.00906344410876133,61,188,locked_audit,b73f8715a66d,1,0.7465753647975282,0.7805418048976236,Established mid-value customers
1,170.95,18,39,United Kingdom,170.95,39.0,0.0,260,0,locked_audit,94e60e8183b6,3,0.3768787377052395,1.5362155258677164,Long-recency customers
2,537.48,31,428,United Kingdom,268.74,214.0,0.0,16,29,locked_audit,21871330108b,2,0.8835715858304339,0.3931386771324211,Recent occasional customers
8,3974.75,198,2639,United Kingdom,496.84375,329.875,0.0028089887640449437,4,51,locked_audit,f1dd499f9969,0,0.5347292675978672,1.7002119107171898,High-value frequent customers
2,757.37,38,389,United Kingdom,378.68500000000006,194.5,0.0,11,34,locked_audit,c0f9a7dcfdfd,2,1.1740843715567586,0.2179652970226993,Recent occasional customers
2,312.54,18,122,United Kingdom,156.27,61.0,0.0,58,245,locked_audit,ad1441ad58b6,2,0.7867265346764715,0.3518476238260225,Recent occasional customers
22,2237.77,39,1260,United Kingdom,101.71681818181818,57.27272727272727,0.02631578947368421,8,350,locked_audit,0f128d8cf16c,0,0.6986070236774347,1.4614220890811436,High-value frequent customers
1,1432.0,4,800,Channel Islands,1432.0,800.0,0.0,111,0,locked_audit,2bf9426c2b39,3,1.615050486902932,0.00021485516351726908,Long-recency customers
9,1639.82,127,534,United Kingdom,182.20222222222222,59.333333333333336,0.02575107296137339,180,193,locked_audit,7fc4f2bf7fbe,1,1.38095594365085,0.8155035224816594,Established mid-value customers
1,114.11,6,73,United Kingdom,114.11,73.0,0.0,41,0,locked_audit,33b2512ca35e,2,0.9687768051621749,0.5935525453337435,Recent occasional customers
2,363.33,48,183,United Kingdom,181.665,91.5,0.0,8,366,locked_audit,2a028c454941,2,1.0324400850180997,0.7259003239686408,Recent occasional customers
14,16209.5,38,11526,United Kingdom,1157.8214285714287,823.2857142857143,0.25688073394495414,16,246,locked_audit,f0085b6ba8aa,0,1.1951742895189608,1.2949694638530318,High-value frequent customers
3,406.08000000000004,2,104,United Kingdom,135.36,34.666666666666664,0.0,243,75,locked_audit,6940ed3da8c6,1,1.3702353025912053,0.017184619975535664,Established mid-value customers
1,394.44,20,152,United Kingdom,394.44,152.0,0.09090909090909091,246,0,locked_audit,adeb472397dc,3,0.5095130428810898,1.305445049265018,Long-recency customers
2,412.78000000000003,26,214,United Kingdom,206.39,107.0,0.13333333333333333,206,78,locked_audit,87a1b6c3d8e5,3,0.919772557516945,0.4393497534687637,Long-recency customers
6,2984.49,138,1431,United Kingdom,497.41499999999996,238.5,0.017142857142857144,53,309,locked_audit,b47d41d23e8a,1,1.0540062621124378,0.07448252007271017,Established mid-value customers
4,1402.59,148,1004,United Kingdom,350.64750000000004,251.0,0.0,5,208,locked_audit,3ec2e140ae52,0,0.8913204169963026,0.8241173067309201,High-value frequent customers
1,114.18,29,53,United Kingdom,114.18,53.0,0.0,78,0,locked_audit,20ff6233cddc,3,1.1318586836561555,0.0648892945084012,Long-recency customers
7,1926.65,154,945,United Kingdom,275.23571428571427,135.0,0.0,2,337,locked_audit,bc9748f3c4e4,0,0.8463915172146114,1.42882073296789,High-value frequent customers
2,247.15,27,47,United Kingdom,123.575,23.5,0.0,6,112,locked_audit,dedaf5ad48e3,2,1.1559479194713005,0.9024628250152198,Recent occasional customers
9,2529.93,147,1195,United Kingdom,281.1033333333333,132.77777777777777,0.023166023166023165,9,307,locked_audit,628f4c399521,0,0.21611982077033778,1.6110819468461033,High-value frequent customers
2,285.74,24,228,United Kingdom,142.87,114.0,0.0,87,14,locked_audit,2439f4ebc85d,2,1.0273931089171506,0.10996938134193357,Recent occasional customers
4,741.37,143,578,United Kingdom,185.3425,144.5,0.0,29,288,locked_audit,dd9b3f4ed45c,1,0.730343738778576,0.6415882683092397,Established mid-value customers
1,195.25,14,161,United Kingdom,195.25,161.0,0.0,25,0,locked_audit,c439fbb65ec4,2,0.5318818443690534,1.2461568109245904,Recent occasional customers
6,2548.2400000000002,29,2500,United Kingdom,424.7066666666667,416.6666666666667,0.045454545454545456,32,252,locked_audit,989874b58e7b,0,0.7690587544813212,0.33573494981059704,High-value frequent customers
21,5579.1,148,3584,United Kingdom,265.6714285714286,170.66666666666666,0.0898876404494382,8,366,locked_audit,f7c90fea4df7,0,0.7672958509143515,1.6236911963381602,High-value frequent customers
4,591.55,53,265,United Kingdom,147.88750000000002,66.25,0.014492753623188406,138,185,locked_audit,a4204930920f,1,0.8178905407051184,1.043505517949801,Established mid-value customers
1,172.9,8,34,United Kingdom,172.9,34.0,0.0,265,0,locked_audit,72ecb514540c,3,0.3778761625899258,1.5500301622739157,Long-recency customers
5,1217.27,148,602,United Kingdom,243.454,120.4,0.0,2,50,locked_audit,e35af67a59e1,0,1.0815769214497872,1.0545734977870684,High-value frequent customers
1,109.13000000000001,8,77,United Kingdom,109.13000000000001,77.0,0.0,215,0,locked_audit,3f3be396b554,3,0.7218019762940566,1.1806270938322645,Long-recency customers
17,3251.79,196,1439,United Kingdom,191.28176470588235,84.6470588235294,0.0029154518950437317,2,364,locked_audit,c85263557ba9,0,0.9492076196917165,1.6846943090635538,High-value frequent customers
9,1493.96,288,1043,United Kingdom,165.99555555555557,115.88888888888889,0.0,12,169,locked_audit,a550b140700d,0,0.5408212540642213,1.056096805440209,High-value frequent customers
1,179.0,1,100,United Kingdom,179.0,100.0,0.0,199,0,locked_audit,ec693a9427cf,3,0.3182093447576869,1.3456876913863098,Long-recency customers
11,2662.2,146,1613,United Kingdom,242.0181818181818,146.63636363636363,0.0058823529411764705,10,356,locked_audit,a7b059500c61,0,0.30778988491287906,1.5692582326386786,High-value frequent customers
1,655.58,45,588,United Kingdom,655.58,588.0,0.0,25,0,locked_audit,b244fcd9b802,2,0.7695902022531197,0.9658841504265575,Recent occasional customers
3,380.02,38,256,United Kingdom,126.67333333333333,85.33333333333333,0.0,48,165,locked_audit,de9dbcb902e7,1,0.8517108564407944,0.34834023148690363,Established mid-value customers
1,389.64,5,260,United Kingdom,389.64,260.0,0.0,44,0,locked_audit,781677340914,2,0.5281915912963019,0.9102667121435958,Recent occasional customers
1,563.15,30,211,United Kingdom,563.15,211.0,0.0,88,0,locked_audit,d45a640266e4,2,1.068489832889429,0.05107646271914623,Recent occasional customers
1,278.3,6,190,United Kingdom,278.3,190.0,0.14285714285714285,47,0,locked_audit,7220a24f8ecb,2,0.507527145044762,0.8198885013357462,Recent occasional customers
6,2473.37,111,1349,United Kingdom,412.2283333333333,224.83333333333334,0.014598540145985401,9,358,locked_audit,26be93b32d8d,0,0.23586988565490957,1.4230806328716343,High-value frequent customers
11,2538.3,44,3134,United Kingdom,230.75454545454548,284.90909090909093,0.12686567164179105,52,261,locked_audit,002371d67499,0,1.14589695334369,0.20180665311558776,High-value frequent customers
1,200.10000000000002,6,114,United Kingdom,200.10000000000002,114.0,0.0,320,0,locked_audit,26619c97aa46,3,0.4370687078425486,1.6405908045494315,Long-recency customers
1,228.99,14,91,United Kingdom,228.99,91.0,0.06666666666666667,22,0,locked_audit,24c90f42c56d,2,0.47510987168704927,1.3826448412041925,Recent occasional customers
7,1319.91,68,673,United Kingdom,188.5585714285714,96.14285714285714,0.024390243902439025,3,332,locked_audit,4423569dfc16,0,0.8673473785623854,1.2220394631187634,High-value frequent customers
3,173.74,11,150,United Kingdom,57.913333333333334,50.0,0.0,53,258,locked_audit,8c15840772c2,2,1.2951825224127584,0.2171269893504051,Recent occasional customers
2,778.5,53,744,United Kingdom,389.25,372.0,0.0,37,31,locked_audit,3247c9ff5cea,1,0.7543042868946778,0.26202331128186784,Established mid-value customers
2,511.35,28,325,United Kingdom,255.675,162.5,0.0,24,233,locked_audit,ada9fc9914ab,2,0.7708342315127065,0.32567432203306435,Recent occasional customers
2,1173.12,58,464,United Kingdom,586.56,232.0,0.01639344262295082,60,89,locked_audit,fd7ad936e2dc,1,0.5809021317981852,0.7988714512707166,Established mid-value customers
1,125.79,6,117,United Kingdom,125.79,117.0,0.0,53,0,locked_audit,96548b570273,2,0.9596449914904829,0.3894916005731247,Recent occasional customers
2,1465.3200000000002,46,558,United Kingdom,732.66,279.0,0.06,108,155,locked_audit,92f069f9c519,1,0.7469076653784651,1.0010767988632776,Established mid-value customers
1,255.4,17,316,United Kingdom,255.4,316.0,0.0,20,0,locked_audit,18e65cc5f064,2,0.47035191335667464,1.452502810884711,Recent occasional customers
6,761.59,39,790,United Kingdom,126.93166666666667,131.66666666666666,0.018518518518518517,19,193,locked_audit,1afa42d51917,0,1.109499404339219,0.05661994215766075,High-value frequent customers
2,468.77000000000004,43,279,United Kingdom,234.38500000000002,139.5,0.0,205,161,locked_audit,4ac0e4b0efe3,3,0.9814414638835155,0.3190575208040324,Long-recency customers
4,1366.38,43,468,United Kingdom,341.595,117.0,0.0,8,289,locked_audit,2779e400dca3,0,0.8279082183710484,0.6449032589843167,High-value frequent customers
5,2795.33,227,1531,United Kingdom,559.066,306.2,0.025069637883008356,22,257,locked_audit,dec57c93019c,0,0.5929131108813461,0.6125786924121777,High-value frequent customers
1,277.8,9,132,United Kingdom,277.8,132.0,0.0,75,0,locked_audit,b3ed89518205,2,0.8035417234762058,0.16567088072834124,Recent occasional customers
2,1610.15,39,675,United Kingdom,805.075,337.5,0.0,116,39,locked_audit,300cae109cc2,1,0.8081531647963764,1.0274505076367788,Established mid-value customers
2,977.77,57,509,United Kingdom,488.885,254.5,0.0,213,0,locked_audit,9d0f2beb70e7,1,1.1653894041973505,0.2557258303759242,Established mid-value customers
1,310.05,10,64,United Kingdom,310.05,64.0,0.0,246,0,locked_audit,c37b98d23466,3,0.3374333488015998,1.4611074258289012,Long-recency customers
5,1257.68,30,417,Channel Islands,251.536,83.4,0.023809523809523808,5,236,locked_audit,7b547047e51f,0,0.8233853944806729,0.9375892079008908,High-value frequent customers
3,1621.88,33,484,Channel Islands,540.6266666666667,161.33333333333334,0.02857142857142857,57,74,locked_audit,d689fed5a906,1,0.3574851310676241,1.192902152657818,Established mid-value customers
1,100.9,3,22,United Kingdom,100.9,22.0,0.0,15,0,locked_audit,fca1a418eba5,2,1.1386865462762414,1.1036788493518142,Recent occasional customers
4,695.42,37,494,United Kingdom,173.855,123.5,0.03278688524590164,65,232,locked_audit,0eefd416a2fd,1,0.4285146378790869,1.3006722351758804,Established mid-value customers
1,463.8,6,140,United Kingdom,463.8,140.0,0.0,50,0,locked_audit,b2d0c62758a4,2,0.6604553227763431,0.7424013501978758,Recent occasional customers
1,114.77,18,28,United Kingdom,114.77,28.0,0.0,129,0,locked_audit,941302612cbe,3,0.8283327556179481,0.6676436602838878,Long-recency customers
1,89.94,17,37,United Kingdom,89.94,37.0,0.0,38,0,locked_audit,781f2dc11863,2,1.1653881741000611,0.552234040441181,Recent occasional customers
2,202.37,37,58,United Kingdom,101.185,29.0,0.0,20,161,locked_audit,7936f14d4f70,2,0.7351753406513486,0.979875614550185,Recent occasional customers
3,546.1999999999999,25,1120,United Kingdom,182.06666666666663,373.3333333333333,0.037037037037037035,47,132,locked_audit,8761a68904f4,1,0.5768190338149446,0.7079378513710568,Established mid-value customers
4,1641.76,93,862,United Kingdom,410.44,215.5,0.0,116,252,locked_audit,e13e054f3841,1,0.650468063773907,1.2489921163717068,Established mid-value customers
1,308.94,20,184,United Kingdom,308.94,184.0,0.0,36,0,locked_audit,b754448856c7,2,0.3985169546161878,1.1362292442650213,Recent occasional customers
9,1871.77,287,819,United Kingdom,207.97444444444443,91.0,0.015521064301552107,9,358,locked_audit,31a78781cb3f,0,0.38518011376783284,1.3757022618812627,High-value frequent customers
